Dist_Name,Year,State_Name,RICE_AREA_(1000_ha),RICE_PRODUCTION_(1000_tons),RICE_YIELD_(Kg_per_ha),WHEAT_AREA_(1000_ha),WHEAT_PRODUCTION_(1000_tons),WHEAT_YIELD_(Kg_per_ha),OILSEEDS_AREA_(1000_ha),OILSEEDS_PRODUCTION_(1000_tons),OILSEEDS_YIELD_(Kg_per_ha),MAIZE_AREA_(1000_ha),MAIZE_PRODUCTION_(1000_tons),MAIZE_YIELD_(Kg_per_ha),COTTON_AREA_(1000_ha),COTTON_PRODUCTION_(1000_tons),COTTON_YIELD_(Kg_per_ha),GROUNDNUT_AREA_(1000_ha),GROUNDNUT_PRODUCTION_(1000_tons),GROUNDNUT_YIELD_(Kg_per_ha),SUNFLOWER_AREA_(1000_ha),SUNFLOWER_PRODUCTION_(1000_tons),SUNFLOWER_YIELD_(Kg_per_ha),SUGARCANE_AREA_(1000_ha),SUGARCANE_PRODUCTION_(1000_tons),SUGARCANE_YIELD_(Kg_per_ha),PEARL_MILLET_AREA_(1000_ha),PEARL_MILLET_PRODUCTION_(1000_tons),PEARL_MILLET_YIELD_(Kg_per_ha),FINGER_MILLET_AREA_(1000_ha),FINGER_MILLET_PRODUCTION_(1000_tons),FINGER_MILLET_YIELD_(Kg_per_ha),SOYABEAN_AREA_(1000_ha),SOYABEAN_PRODUCTION_(1000_tons),SOYABEAN_YIELD_(Kg_per_ha),KHARIF_SORGHUM_AREA_(1000_ha),KHARIF_SORGHUM_PRODUCTION_(1000_tons),KHARIF_SORGHUM_YIELD_(Kg_per_ha),RABI_SORGHUM_AREA_(1000_ha),RABI_SORGHUM_PRODUCTION_(1000_tons),RABI_SORGHUM_YIELD_(Kg_per_ha)
Bastar,1983,Chhattisgarh,538.0,408.0,758.36,2.9,2.7,931.03,43.5,13.5,310.34,29.0,39.0,1344.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.8,3500.0,0.0,0.0,0.0,11.6,3.5,301.72,0.3,0.2,666.67,10.0,9.4,940.0,0.0,0.0,0.0
Bastar,1984,Chhattisgarh,533.4,395.6,741.66,2.8,3.0,1071.43,43.7,12.5,286.04,28.8,42.8,1486.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.6,3250.0,0.0,0.0,0.0,10.7,2.8,261.68,0.2,0.1,500.0,9.7,10.1,1041.24,0.0,0.0,0.0
Bastar,1985,Chhattisgarh,555.4,834.3,1502.16,2.6,2.6,1000.0,45.4,12.3,270.93,28.7,32.4,1128.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,3000.0,0.0,0.0,0.0,10.8,3.1,287.04,0.2,0.1,500.0,9.3,9.8,1053.76,0.0,0.0,0.0
Bastar,1986,Chhattisgarh,556.0,403.0,724.82,3.0,3.0,1000.0,44.1,11.1,251.7,28.0,34.0,1214.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,3500.0,0.0,0.0,0.0,11.0,3.0,272.73,0.2,0.1,500.0,9.0,8.0,888.89,0.0,0.0,0.0
Bastar,1987,Chhattisgarh,555.0,382.0,688.29,3.0,2.0,666.67,45.0,14.5,322.22,28.0,34.0,1214.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4000.0,0.0,0.0,0.0,11.0,3.0,272.73,0.2,0.1,500.0,9.0,9.1,1011.11,0.0,0.0,0.0
Bastar,1988,Chhattisgarh,572.8,553.2,965.78,2.8,3.0,1071.43,44.9,14.8,329.62,28.6,40.9,1430.07,0.0,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.2,0.6,3000.0,0.0,0.0,0.0,11.3,3.2,283.19,0.2,0.1,500.0,9.4,8.6,914.89,0.0,0.0,0.0
Bastar,1989,Chhattisgarh,571.7,544.7,952.77,2.6,2.7,1038.46,44.2,14.0,316.74,28.4,54.7,1926.06,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.7,3500.0,0.0,0.0,0.0,10.5,3.1,295.24,0.1,0.1,1000.0,9.0,9.1,1011.11,0.0,0.0,0.0
Bastar,1990,Chhattisgarh,579.0,561.9,970.47,2.0,2.4,1200.0,43.7,15.0,343.25,27.5,40.6,1476.36,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,1.1,3666.67,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,800.0,5.6,5.5,982.14,2.5,2.3,920.0
Bastar,1991,Chhattisgarh,582.3,624.3,1072.13,2.2,3.0,1363.64,43.6,16.1,369.27,27.5,40.8,1483.64,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,250.0,0.17,0.5,2941.18,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1000.0,5.4,5.6,1037.04,2.3,1.8,782.61
Bastar,1992,Chhattisgarh,584.4,533.3,912.56,1.6,2.0,1250.0,40.6,11.7,288.18,27.5,46.3,1683.64,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,181.82,0.37,1.3,3513.51,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.87,925.53,5.3,5.3,1000.0,2.2,3.0,1363.64
Bastar,1993,Chhattisgarh,605.3,603.7,997.36,1.8,2.6,1444.44,42.2,12.6,298.58,27.2,43.9,1613.97,0.0,0.0,0.0,0.1,0.1,1000.0,0.07,0.02,285.71,0.24,0.9,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.73,1057.97,5.5,6.0,1090.91,0.0,3.4,0.0
Bastar,1994,Chhattisgarh,609.9,604.0,990.33,1.6,2.4,1500.0,41.8,13.1,313.4,25.5,32.2,1262.75,0.0,0.0,0.0,0.1,0.1,1000.0,0.05,0.01,200.0,0.3,0.9,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1000.0,5.3,4.6,867.92,2.1,1.6,761.9
Bastar,1995,Chhattisgarh,619.0,589.1,951.7,1.6,2.5,1562.5,41.5,13.4,322.89,24.7,41.6,1684.21,0.0,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.3,1.1,3666.67,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,1333.33,5.0,5.4,1080.0,2.0,2.3,1150.0
Bastar,1996,Chhattisgarh,644.1,670.5,1040.99,2.0,3.3,1650.0,55.6,20.1,361.51,24.4,38.7,1586.07,0.0,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.4,1.3,3250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1000.0,6.1,6.4,1049.18,5.8,5.5,948.28
Bastar,1997,Chhattisgarh,622.8,455.0,730.57,1.4,2.2,1571.43,39.17,11.6,296.15,24.5,34.1,1391.84,0.0,0.0,0.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.29,1.0,3448.28,0.0,0.0,0.0,7.93,0.0,0.0,0.2,0.1,500.0,4.62,5.3,1147.19,1.81,0.0,0.0
Bastar,1998,Chhattisgarh,627.1,569.8,908.63,2.4,3.8,1583.33,52.3,16.7,319.31,37.1,56.8,1531.0,0.1,0.0,0.0,0.3,0.3,1000.0,0.0,0.0,0.0,0.3,1.2,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1000.0,9.0,10.3,1144.44,1.8,2.4,1333.33
Bastar,1999,Chhattisgarh,628.47,676.2,1075.95,0.0,0.0,0.0,9.1,3.62,397.8,25.0,46.6,1864.0,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.01,250.0,0.37,1.35,3648.65,0.0,0.0,0.0,7.89,2.36,299.11,0.16,0.16,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastar,2000,Chhattisgarh,628.03,523.9,834.2,1.7,2.75,1617.65,15.17,4.48,295.32,24.71,38.35,1552.0,0.06,0.01,166.67,0.08,0.07,875.0,0.05,0.01,200.0,0.44,0.13,295.45,0.0,0.0,0.0,7.76,1.78,229.38,0.15,0.12,800.0,5.83,3.44,590.05,0.0,0.0,0.0
Bastar,2001,Chhattisgarh,633.99,922.15,1454.52,2.5,3.88,1552.0,15.21,5.45,358.32,25.06,23.68,944.93,0.09,0.02,222.22,0.05,0.06,1200.0,0.2,0.06,300.0,0.33,0.11,333.33,0.0,0.0,0.0,7.64,2.34,306.28,0.11,0.11,1000.0,5.3,5.23,986.79,0.0,0.0,0.0
Bastar,2002,Chhattisgarh,623.9,331.38,531.14,2.09,3.76,1799.04,11.32,2.95,260.6,25.26,35.99,1424.78,0.07,0.01,142.86,0.06,0.1,1666.67,0.12,0.02,166.67,0.32,0.09,281.25,0.0,0.0,0.0,7.6,1.5,197.37,0.11,0.08,727.27,3.74,2.36,631.02,0.0,0.0,0.0
Bastar,2003,Chhattisgarh,632.58,1042.75,1648.41,2.42,3.83,1582.64,27.13,5.68,209.36,29.48,45.98,1559.7,0.01,0.0,0.0,0.06,0.04,666.67,0.07,0.01,142.86,0.44,0.14,318.18,0.0,0.0,0.0,7.72,2.31,299.22,0.07,0.08,1142.86,3.61,3.96,1096.95,0.0,0.0,0.0
Bastar,2004,Chhattisgarh,635.47,788.65,1241.05,2.17,3.21,1479.26,29.42,8.9,302.52,30.19,49.74,1647.57,0.0,0.0,0.0,0.03,0.04,1333.33,0.07,0.01,142.86,0.31,0.1,322.58,0.0,0.0,0.0,7.41,2.02,272.6,0.06,0.07,1166.67,3.55,2.48,698.59,0.0,0.0,0.0
Bastar,2005,Chhattisgarh,635.47,788.65,1241.05,2.17,3.21,1479.26,29.0,8.39,289.31,30.19,49.74,1647.57,0.0,0.0,0.0,0.03,0.04,1333.33,0.07,0.01,142.86,0.31,0.1,322.58,0.0,0.0,0.0,7.41,2.02,272.6,0.06,0.07,1166.67,4.56,2.48,543.86,0.0,0.0,0.0
Bastar,2006,Chhattisgarh,546.54,836.54,1530.61,1.92,3.2,1666.67,28.87,7.0,242.47,31.15,41.19,1322.31,0.0,0.0,0.0,0.05,0.04,800.0,0.07,0.02,285.71,0.96,0.14,145.83,0.0,0.0,0.0,7.2,1.84,255.56,0.06,0.05,833.33,1.56,2.17,1391.03,0.0,0.0,0.0
Bastar,2007,Chhattisgarh,626.07,927.73,1481.83,1.68,3.31,1970.24,11.56,4.9,423.88,32.66,59.39,1818.43,0.0,0.0,0.0,0.04,0.06,1500.0,0.04,0.01,250.0,1.3,0.21,161.54,0.0,0.0,0.0,7.15,2.05,286.71,0.05,0.06,1200.0,1.59,0.0,0.0,0.6,0.0,0.0
Bastar,2008,Chhattisgarh,627.78,729.33,1161.76,1.71,2.6,1520.47,10.82,3.73,344.73,33.41,53.87,1612.39,0.0,0.0,0.0,0.05,0.07,1400.0,0.05,0.01,200.0,1.19,0.22,184.87,0.0,0.0,0.0,6.88,1.95,283.43,0.03,0.05,1666.67,1.52,0.0,0.0,0.56,0.0,0.0
Bastar,2009,Chhattisgarh,626.66,682.46,1089.04,1.64,2.95,1798.78,10.51,4.76,452.9,34.77,61.36,1764.74,0.0,0.0,0.0,0.02,0.03,1500.0,0.03,0.01,333.33,1.03,0.34,330.1,0.0,0.0,0.0,6.94,1.85,266.57,0.02,0.03,1500.0,1.55,0.0,0.0,0.5,0.0,0.0
Bastar,2010,Chhattisgarh,621.89,1184.98,1905.45,1.6,3.2,2000.0,24.23,7.35,303.34,35.7,72.3,2025.21,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,666.67,1.02,0.12,117.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.4,1629.63,0.5,0.0,0.0
Bastar,2011,Chhattisgarh,627.73,772.88,1231.23,1.33,2.49,1872.18,22.57,7.5,332.3,40.16,82.85,2063.0,0.0,0.0,0.0,0.01,0.01,1000.0,0.07,0.01,142.86,0.54,0.34,629.63,0.0,0.0,0.0,6.74,1.69,250.74,0.03,0.03,1000.0,2.18,1.97,903.67,0.0,0.0,0.0
Bastar,2012,Chhattisgarh,637.8,1341.33,2103.06,1.25,2.47,1976.0,21.95,7.1,323.46,41.04,84.27,2053.36,0.0,0.0,0.0,0.02,0.03,1500.0,0.05,0.01,200.0,0.45,0.16,355.56,0.0,0.0,0.0,6.77,1.98,292.47,0.03,0.04,1333.33,2.23,1.92,860.99,0.0,0.0,0.0
Bastar,2013,Chhattisgarh,642.79,1265.91,1969.4,0.97,1.75,1804.12,20.29,6.67,328.73,42.38,99.48,2347.33,0.0,0.0,0.0,0.03,0.05,1666.67,0.01,0.0,0.0,0.52,0.14,269.23,0.0,0.0,0.0,6.45,1.62,251.16,0.01,0.01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastar,2014,Chhattisgarh,646.7,1377.04,2129.33,0.81,1.86,2296.3,21.21,7.06,332.86,43.1,86.93,2016.94,0.0,0.0,0.0,0.03,0.04,1333.33,0.05,0.01,200.0,0.61,0.33,540.98,0.0,0.0,0.0,6.39,1.68,262.91,0.03,0.03,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastar,2015,Chhattisgarh,644.56,664.46,1030.87,0.84,1.75,2083.33,19.05,5.54,290.81,41.36,88.98,2151.35,0.0,0.0,0.0,0.06,0.09,1500.0,0.04,0.01,250.0,0.34,0.1,298.52,0.0,0.0,0.0,6.6,1.26,190.91,0.01,0.0,555.56,0.0,0.0,0.0,0.0,0.0,0.0
Bastar,2016,Chhattisgarh,656.26,1294.97,1973.24,0.67,1.53,2265.58,0.0,0.0,0.0,41.5,123.66,2979.5,0.0,0.0,0.0,0.07,0.12,1811.59,0.04,0.0,45.45,0.9,0.2,218.24,0.0,0.0,0.0,6.52,1.61,246.09,0.01,0.01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastar,2017,Chhattisgarh,660.36,801.82,1214.23,1.24,2.22,1783.13,0.0,0.0,0.0,41.94,120.22,2866.36,0.0,0.0,0.0,0.06,0.08,1410.71,0.08,0.0,48.19,0.72,0.11,152.5,0.0,0.0,0.0,6.3,1.44,229.02,0.02,0.01,380.95,0.0,0.0,0.0,0.0,0.0,0.0
Raipur,1966,Chhattisgarh,717.0,469.0,654.11,6.0,2.0,333.33,39.95,-1.0,-1.0,1.0,1.0,1000.0,0.0,0.0,0.0,11.0,5.0,454.55,0.0,0.0,0.0,0.9,2.7,3000.0,0.0,0.0,0.0,1.5,0.3,200.0,0.0,0.0,0.0,0.6,0.5,833.33,0.0,0.0,0.0
Raipur,1967,Chhattisgarh,726.0,625.0,860.88,9.0,4.0,444.44,71.61,-1.0,-1.0,1.0,1.0,1000.0,0.0,0.0,0.0,11.4,9.8,859.65,0.0,0.0,0.0,1.0,3.3,3300.0,0.0,0.0,0.0,1.5,0.4,266.67,0.0,0.0,0.0,0.5,0.5,1000.0,0.0,0.0,0.0
Raipur,1968,Chhattisgarh,731.5,630.0,861.24,9.5,4.0,421.05,82.73,-1.0,-1.0,1.0,1.0,1000.0,0.0,0.0,0.0,11.5,6.0,521.74,0.0,0.0,0.0,1.2,4.0,3333.33,0.0,0.0,0.0,1.7,0.5,294.12,0.0,0.0,0.0,0.6,0.5,833.33,0.0,0.0,0.0
Raipur,1969,Chhattisgarh,735.2,671.2,912.95,7.6,3.4,447.37,71.31,11.3,158.46,1.0,0.7,700.0,0.0,0.0,0.0,10.5,6.9,657.14,0.0,0.0,0.0,1.0,3.2,3200.0,0.0,0.0,0.0,1.7,0.5,294.12,0.0,0.0,0.0,0.6,0.4,666.67,0.0,0.0,0.0
Raipur,1970,Chhattisgarh,743.0,898.5,1209.29,7.9,4.8,607.59,79.1,17.0,214.92,1.0,1.4,1400.0,0.0,0.0,0.0,10.1,7.8,772.28,0.0,0.0,0.0,1.0,3.3,3300.0,0.0,0.0,0.0,1.8,0.6,333.33,0.0,0.0,0.0,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1971,Chhattisgarh,753.2,699.8,929.1,7.9,4.9,620.25,78.4,15.6,198.98,0.9,1.1,1222.22,0.0,0.0,0.0,9.6,5.9,614.58,0.0,0.0,0.0,1.0,3.6,3600.0,0.0,0.0,0.0,1.8,0.5,277.78,0.0,0.0,0.0,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1972,Chhattisgarh,762.1,687.9,902.64,11.4,5.7,500.0,78.4,12.5,159.44,0.9,1.1,1222.22,0.0,0.0,0.0,8.3,6.4,771.08,0.0,0.0,0.0,0.9,3.6,4000.0,0.0,0.0,0.0,1.8,0.5,277.78,0.0,0.0,0.0,0.5,0.5,1000.0,0.0,0.0,0.0
Raipur,1973,Chhattisgarh,771.8,669.5,867.45,13.3,7.6,571.43,85.1,13.9,163.34,0.9,1.0,1111.11,0.0,0.0,0.0,7.8,5.4,692.31,0.0,0.0,0.0,0.5,3.3,6600.0,0.0,0.0,0.0,2.0,0.6,300.0,0.0,0.0,0.0,0.4,0.4,1000.0,0.0,0.0,0.0
Raipur,1974,Chhattisgarh,770.1,415.6,539.67,13.5,7.6,562.96,49.1,9.8,199.59,0.9,0.8,888.89,0.0,0.0,0.0,7.9,5.2,658.23,0.0,0.0,0.0,0.8,2.8,3500.0,0.0,0.0,0.0,2.0,0.5,250.0,0.0,0.0,0.0,0.4,0.3,750.0,0.0,0.0,0.0
Raipur,1975,Chhattisgarh,774.7,685.2,884.47,27.4,12.2,445.26,88.7,17.3,195.04,1.1,1.1,1000.0,0.0,0.0,0.0,8.1,6.8,839.51,0.0,0.0,0.0,1.0,3.5,3500.0,0.0,0.0,0.0,2.1,0.6,285.71,0.0,0.0,0.0,0.5,0.5,1000.0,0.0,0.0,0.0
Raipur,1976,Chhattisgarh,775.2,578.6,746.39,21.2,8.4,396.23,74.3,5.9,79.41,1.0,0.9,900.0,0.0,0.0,0.0,7.5,3.1,413.33,0.0,0.0,0.0,0.8,3.0,3750.0,0.0,0.0,0.0,2.0,0.5,250.0,0.0,0.0,0.0,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1977,Chhattisgarh,782.5,904.0,1155.27,27.6,17.9,648.55,86.2,13.8,160.09,1.0,0.9,900.0,0.0,0.0,0.0,6.9,4.9,710.14,0.0,0.0,0.0,0.8,3.1,3875.0,0.0,0.0,0.0,2.3,0.7,304.35,0.0,0.0,0.0,0.6,0.7,1166.67,0.0,0.0,0.0
Raipur,1978,Chhattisgarh,792.7,686.0,865.4,20.0,20.5,1025.0,86.7,11.0,126.87,0.9,0.8,888.89,0.0,0.0,0.0,7.0,5.4,771.43,0.0,0.0,0.0,0.6,2.3,3833.33,0.0,0.0,0.0,2.1,0.7,333.33,0.0,0.0,0.0,0.6,0.4,666.67,0.0,0.0,0.0
Raipur,1979,Chhattisgarh,795.0,420.2,528.55,14.0,10.0,714.29,50.4,4.8,95.24,0.9,0.6,666.67,0.0,0.0,0.0,5.5,8.4,1527.27,0.0,0.0,0.0,0.7,2.0,2857.14,0.0,0.0,0.0,1.9,0.3,157.89,0.0,0.0,0.0,0.6,0.3,500.0,0.0,0.0,0.0
Raipur,1980,Chhattisgarh,812.4,724.7,892.05,16.7,19.2,1149.7,56.9,8.7,152.9,0.8,0.6,750.0,0.0,0.0,0.0,5.1,8.2,1607.84,0.0,0.0,0.0,0.4,1.7,4250.0,0.0,0.0,0.0,2.1,0.5,238.1,0.0,0.0,0.0,0.6,0.5,833.33,0.0,0.0,0.0
Raipur,1981,Chhattisgarh,799.6,791.5,989.87,17.1,17.2,1005.85,63.3,10.0,157.98,0.8,0.8,1000.0,0.0,0.0,0.0,5.2,8.0,1538.46,0.0,0.0,0.0,0.4,1.4,3500.0,0.0,0.0,0.0,2.0,0.5,250.0,0.0,0.0,0.0,0.6,0.6,1000.0,0.0,0.0,0.0
Raipur,1982,Chhattisgarh,798.9,617.0,772.31,16.0,17.4,1087.5,61.5,6.5,105.69,0.8,0.6,750.0,0.0,0.0,0.0,6.0,4.4,733.33,0.0,0.0,0.0,0.4,1.3,3250.0,0.0,0.0,0.0,2.0,0.4,200.0,0.2,0.1,500.0,0.6,0.3,500.0,0.0,0.0,0.0
Raipur,1983,Chhattisgarh,802.5,988.8,1232.15,16.7,10.7,640.72,68.4,13.0,190.06,0.8,0.9,1125.0,0.0,0.0,0.0,5.9,6.1,1033.9,0.0,0.0,0.0,0.6,2.2,3666.67,0.0,0.0,0.0,1.9,0.6,315.79,1.5,1.4,933.33,0.5,0.5,1000.0,0.0,0.0,0.0
Raipur,1984,Chhattisgarh,804.0,924.3,1149.63,16.4,11.9,725.61,61.3,11.3,184.34,0.9,1.1,1222.22,0.0,0.0,0.0,4.8,3.6,750.0,0.0,0.0,0.0,0.3,1.3,4333.33,0.0,0.0,0.0,1.9,0.5,263.16,1.5,1.3,866.67,0.6,0.5,833.33,0.0,0.0,0.0
Raipur,1985,Chhattisgarh,821.7,1304.3,1587.32,17.6,12.3,698.86,63.1,14.4,228.21,0.9,0.8,888.89,0.0,0.0,0.0,5.9,4.8,813.56,0.0,0.0,0.0,0.3,1.1,3666.67,0.0,0.0,0.0,1.8,0.5,277.78,1.4,1.3,928.57,0.5,0.5,1000.0,0.0,0.0,0.0
Raipur,1986,Chhattisgarh,818.0,809.0,989.0,18.0,20.0,1111.11,47.7,10.2,213.84,1.0,1.0,1000.0,0.0,0.0,0.0,6.0,4.0,666.67,0.0,0.0,0.0,0.2,0.9,4500.0,0.0,0.0,0.0,1.8,0.4,222.22,0.7,0.4,571.43,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1987,Chhattisgarh,822.0,1012.0,1231.14,17.0,16.0,941.18,52.0,12.6,242.31,1.0,1.0,1000.0,0.0,0.0,0.0,6.0,6.0,1000.0,0.0,0.0,0.0,0.3,0.8,2666.67,0.0,0.0,0.0,1.7,0.5,294.12,0.5,0.3,600.0,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1988,Chhattisgarh,827.9,850.1,1026.81,19.5,13.7,702.56,37.7,9.9,262.6,0.9,0.7,777.78,0.0,0.0,0.0,6.8,6.0,882.35,0.0,0.0,0.0,0.3,0.7,2333.33,0.0,0.0,0.0,2.0,0.4,200.0,0.7,0.5,714.29,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1989,Chhattisgarh,836.1,1186.1,1418.61,16.4,13.1,798.78,38.8,11.3,291.24,0.9,0.9,1000.0,0.0,0.0,0.0,6.6,5.3,803.03,0.0,0.0,0.0,0.3,0.9,3000.0,0.0,0.0,0.0,1.8,0.4,222.22,0.6,0.4,666.67,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1990,Chhattisgarh,847.3,1155.0,1363.15,17.0,18.9,1111.76,40.0,12.8,320.0,0.7,0.6,857.14,0.0,0.0,0.0,8.6,7.2,837.21,0.0,0.0,0.0,0.25,0.8,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.27,818.18,0.6,0.5,833.33,0.0,0.0,0.0
Raipur,1991,Chhattisgarh,854.1,1218.8,1427.0,15.1,13.7,907.28,38.2,13.9,363.87,1.0,0.9,900.0,0.0,0.0,0.0,9.4,8.2,872.34,0.35,0.12,342.86,0.26,0.8,3076.92,0.02,0.02,1000.0,0.0,0.0,0.0,0.4,0.38,950.0,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1992,Chhattisgarh,858.6,1382.3,1609.95,16.7,16.5,988.02,42.7,20.0,468.38,1.0,1.4,1400.0,0.0,0.0,0.0,9.6,11.5,1197.92,0.34,0.12,352.94,0.29,0.9,3103.45,0.01,0.01,1000.0,0.0,0.0,0.0,0.76,0.88,1157.89,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1993,Chhattisgarh,876.1,1400.1,1598.11,18.9,21.8,1153.44,42.4,18.8,443.4,0.9,1.3,1444.44,0.0,0.0,0.0,9.7,9.4,969.07,0.42,0.14,333.33,0.27,0.8,2962.96,0.0,0.0,0.0,0.0,0.0,0.0,0.87,1.02,1172.41,0.5,0.5,1000.0,0.0,0.0,0.0
Raipur,1994,Chhattisgarh,899.7,1303.5,1448.82,18.4,22.4,1217.39,39.2,15.3,390.31,0.7,0.6,857.14,0.0,0.0,0.0,8.1,6.6,814.81,0.15,0.05,333.33,0.2,0.6,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1000.0,0.4,0.3,750.0,0.0,0.0,0.0
Raipur,1995,Chhattisgarh,908.4,1314.9,1447.49,15.9,19.5,1226.42,35.1,13.8,393.16,0.7,0.8,1142.86,0.0,0.0,0.0,7.8,7.4,948.72,0.2,0.1,500.0,0.3,0.9,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1000.0,0.4,0.3,750.0,0.0,0.0,0.0
Raipur,1996,Chhattisgarh,860.4,1448.8,1683.87,14.2,16.7,1176.06,35.5,13.7,385.92,0.8,0.8,1000.0,0.0,0.0,0.0,8.1,7.0,864.2,0.1,0.1,1000.0,0.2,0.8,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1000.0,0.3,0.2,666.67,0.0,0.0,0.0
Raipur,1997,Chhattisgarh,918.6,1016.2,1106.25,13.5,13.2,977.78,33.3,12.6,378.38,0.8,0.7,875.0,0.0,0.0,0.0,8.6,7.1,825.58,0.2,0.1,500.0,0.2,0.6,3000.0,0.0,0.0,0.0,1.11,0.0,0.0,1.1,1.2,1090.91,0.36,0.3,833.33,0.0,0.0,0.0
Raipur,1998,Chhattisgarh,902.0,643.0,712.86,17.8,17.9,1005.62,57.3,23.44,409.08,1.2,1.0,833.33,0.0,0.0,0.0,15.2,13.0,855.26,0.2,0.1,500.0,0.4,1.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.3,684.21,0.5,0.4,800.0,0.0,0.0,0.0
Raipur,1999,Chhattisgarh,950.21,1378.88,1451.13,0.0,0.0,0.0,28.9,14.33,495.85,0.8,1.0,1250.0,0.0,0.0,0.0,7.9,8.1,1025.32,0.29,0.13,448.28,0.19,0.6,3157.89,0.0,0.0,0.0,1.12,0.3,267.86,0.84,0.76,904.76,0.0,0.0,0.0,0.0,0.0,0.0
Raipur,2000,Chhattisgarh,889.78,461.63,518.81,8.11,10.6,1307.03,21.12,11.68,553.03,0.84,0.81,964.29,0.0,0.0,0.0,8.51,8.56,1005.88,0.4,0.16,400.0,0.16,0.05,312.5,0.0,0.0,0.0,1.15,0.27,234.78,0.74,0.46,621.62,0.36,0.23,638.89,0.0,0.0,0.0
Raipur,2001,Chhattisgarh,902.62,1120.82,1241.74,15.61,19.63,1257.53,25.16,15.3,608.11,0.86,0.52,604.65,0.0,0.0,0.0,8.52,9.89,1160.8,0.64,0.27,421.88,0.11,0.03,272.73,0.0,0.0,0.0,1.17,0.34,290.6,0.79,0.89,1126.58,0.27,0.24,888.89,0.0,0.0,0.0
Raipur,2002,Chhattisgarh,897.85,659.62,734.67,13.19,16.9,1281.27,23.14,12.81,553.59,1.03,1.23,1194.17,0.0,0.0,0.0,8.37,8.09,966.55,0.59,0.2,338.98,0.11,0.03,272.73,0.0,0.0,0.0,1.13,0.28,247.79,0.76,0.52,684.21,0.3,0.3,1000.0,0.0,0.0,0.0
Raipur,2003,Chhattisgarh,912.53,1316.34,1442.52,16.45,20.28,1232.83,23.23,12.82,551.87,2.09,2.0,956.94,0.02,0.01,500.0,8.42,8.8,1045.13,1.17,0.36,307.69,0.15,0.04,266.67,0.0,0.0,0.0,1.17,0.35,299.15,0.8,0.86,1075.0,0.28,0.25,892.86,0.0,0.0,0.0
Raipur,2004,Chhattisgarh,918.33,1147.58,1249.64,14.32,14.85,1037.01,33.19,17.52,527.87,1.24,1.42,1145.16,0.06,0.04,666.67,8.37,9.2,1099.16,0.77,0.29,376.62,0.17,0.05,294.12,0.0,0.0,0.0,1.09,0.32,293.58,0.8,1.03,1287.5,0.26,0.17,653.85,0.0,0.0,0.0
